Date,Open,High,Low,Close,Volume
2022-05-10,55.51,56.91,53.61,55.84,8497550.0
2022-05-11,57.46,59.36,56.27,56.66,6194322.0
2022-05-12,54.85,56.36,53.34,54.58,7408825.0
2022-05-13,57.29,59.68,56.9,58.33,7740582.0
2022-05-16,59.5,61.15,58.6,60.28,6681535.0
2022-05-17,64.17,64.71,61.8,63.4,6836941.0
2022-05-18,62.62,63.8189,60.01,60.51,6828123.0
2022-05-19,60.16,64.47,60.11,62.05,6751699.0
2022-05-20,63.06,63.7499,58.51,60.57,8740955.0
2022-05-23,62.3,63.65,59.86,63.14,6221409.0
2022-05-24,61.99,62.18,60.09,61.33,6208093.0
2022-05-25,60.03,61.4592,58.88,60.94,6188583.0
2022-05-26,60.95,63.25,59.74,62.85,5268412.0
2022-05-27,63.59,65.98,63.2478,64.5,6887413.0
2022-05-31,66.09,67.52,61.305,61.72,18488763.0
2022-06-01,61.135,63.7099,60.64,62.41,4459146.0
2022-06-02,63.7,65.14,62.85,63.83,3925145.0
2022-06-03,62.55,63.05,61.06,61.83,3182762.0
2022-06-06,62.59,64.25,61.195,64.02,5390902.0
2022-06-07,62.8,65.55,62.23,65.51,3811076.0
2022-06-08,64.53,65.8989,62.12,62.28,4453330.0
2022-06-09,61.46,61.7,55.56,55.56,10345893.0
2022-06-10,54.04,54.75,52.57,53.01,9354669.0
2022-06-13,49.59,50.92,48.27,49.84,7334355.0
2022-06-14,50.17,50.51,48.3,48.92,5759070.0
2022-06-15,49.55,52.39,49.01,51.11,10392370.0
2022-06-16,48.46,51.86,48.45,49.68,8381338.0
